Type,Square,Floor,Metro,Price
0,31.34,8,0,3677252
0,31.66,20,0,3823400
0,31.95,16,0,3768247
0,32.53,6,0,3865260
0,29.15,16,0,3766177
0,32.53,11,0,3865260
0,31.35,21,0,3678633
0,29.06,4,0,3743826
0,32.53,11,0,3865260
0,25.47,19,0,3607919
0,31.35,16,0,3678633
0,31.34,10,0,3677252
0,25.47,14,0,3607919
0,29.15,17,0,3766177
0,29.19,17,0,3753596
0,31.66,9,0,3768247
0,28.75,17,0,3739635
0,31.59,14,0,3774181
0,29.19,15,0,3753596
0,30.5,10,0,3702497
0,32.53,17,0,3865260
0,29.07,5,0,3736882
0,28.9,4,0,3735444
0,31.59,14,0,3774181
0,32.53,8,0,3865260
0,29.14,13,0,3766177
0,29.31,13,0,3753596
0,31.35,9,0,3656513
0,31.34,8,0,3677252
0,32.53,18,0,3865260
0,31.35,10,0,3678633
0,32.53,17,0,3865260
0,31.59,13,0,3774181
0,29.19,8,0,3753596
0,31.34,14,0,3677252
0,31.22,21,0,3833258
0,31.22,13,0,3773664
0,29.2,15,0,3773162
0,31.34,11,0,3677252
0,32.53,15,0,3865260
0,31.08,19,0,3814573
0,32.09,12,0,3905051
0,31.59,17,0,3774181
0,29.07,4,0,3736882
0,31.66,12,0,3768247
0,31.34,9,0,3677252
0,30.5,16,0,3702497
0,31.35,17,0,3656513
0,31.66,6,0,3768247
0,31.34,6,0,3677252
0,32.53,14,0,3865260
0,31.34,13,0,3677252
0,29.25,9,0,3761953
0,29.15,10,0,3766177
0,31.34,14,0,3677252
0,31.34,19,0,3677252
0,29.3,2,0,3768917
0,31.34,11,0,3677252
0,29.19,13,0,3753596
0,29.14,11,0,3766177
0,29.15,13,0,3766177
0,28.74,15,0,3648464
0,31.59,11,0,3774181
0,31.66,8,0,3768247
0,31.66,18,0,3823400
0,29.19,10,0,3753596
0,31.66,15,0,3768247
0,31.35,20,0,3656513
0,31.35,8,0,3656513
0,31.34,15,0,3677252
0,31.95,17,0,3768247
0,31.59,11,0,3774181
0,32.53,18,0,3865260
0,31.59,14,0,3774181
0,29.31,11,0,3753596
0,31.59,10,0,3774181
0,30.42,7,0,3704450
0,29.19,12,0,3753596
0,32.53,11,0,3865260
0,29.19,16,0,3753596
0,31.34,20,0,3677252
0,29.07,3,0,3736882
0,29.15,13,0,3766177
0,31.34,12,0,3677252
0,32.53,9,0,3865260
0,29.31,14,0,3753596
0,31.95,14,0,3768247
0,31.35,9,0,3678633
0,29.15,8,0,3766177
0,29.19,16,0,3753596
0,32.53,15,0,3865260
0,29.19,14,0,3753596
0,32.21,10,0,3960646
0,31.35,12,0,3678633
0,29.13,6,0,3728526
0,23.91,21,0,3528638
0,31.34,10,0,3677252
0,31.34,14,0,3677252
0,31.08,10,0,3755269
0,29.15,7,0,3766177
0,29.19,7,0,3753596
0,32.53,17,0,3865260
0,29.19,5,0,3736882
0,29.2,10,0,3773162
0,31.22,6,0,3773664
0,31.35,6,0,3678633
0,31.59,8,0,3774181
0,31.59,11,0,3774181
0,29.07,5,0,3736882
0,32.53,12,0,3865260
0,31.35,19,0,3678633
0,31.35,18,0,3678633
0,31.08,20,0,3814573
0,29.19,10,0,3753596
0,29.15,9,0,3766177
0,28.75,15,0,3739635
0,29.2,13,0,3773162
0,29.14,11,0,3766177
0,30.42,6,0,3704450
0,28.74,14,0,3648464
0,31.34,17,0,3677252
0,29.19,13,0,3753596
0,28.69,13,0,3715947
0,31.35,16,0,3656513
0,31.35,19,0,3656513
0,29.07,4,0,3736882
0,31.35,6,0,3678633
0,29.31,14,0,3753596
0,31.34,8,0,3677252
0,29.07,6,0,3736882
0,31.59,16,0,3774181
0,29.06,6,0,3743826
0,32.53,14,0,3865260
0,31.34,8,0,3677252
0,23.91,8,0,3528638
0,31.66,21,0,3823400
0,23.91,14,0,3528638
0,31.95,13,0,3768247
0,31.34,16,0,3677252
0,30.42,22,0,3758670
0,28.96,6,0,3743826
0,32.53,14,0,3865260
0,25.47,17,0,3626022
0,29.15,14,0,3766177
0,31.97,6,0,3888786
0,32.53,12,0,3865260
0,31.35,13,0,3678633
0,29.01,3,0,3728526
0,29.31,9,0,3753596
0,23.91,12,0,3528638
0,29.31,17,0,3753596
0,31.35,21,0,3678633
0,29.19,4,0,3736882
0,25.47,14,0,3635073
0,23.91,17,0,3528638
0,31.95,19,0,3823400
0,29.01,4,0,3728526
0,28.69,15,0,3715947
0,31.59,17,0,3774181
0,31.59,10,0,3774181
0,28.75,12,0,3739635
0,29.31,12,0,3753596
0,32.15,9,0,3929244
0,29.31,7,0,3753596
0,31.34,15,0,3677252
0,31.34,19,0,3677252
0,31.35,13,0,3656513
0,31.34,6,0,3677252
0,31.66,14,0,3768247
0,31.35,10,0,3678633
0,31.35,9,0,3678633
0,31.35,13,0,3678633
0,30.42,13,0,3704450
0,31.35,18,0,3656513
0,29.25,8,0,3761953
0,30.42,12,0,3704450
0,31.35,6,0,3656513
0,29.19,10,0,3753596
0,30.42,18,0,3758670
0,31.34,17,0,3677252
0,31.59,7,0,3774181
0,29.19,16,0,3753596
0,29.14,8,0,3766177
0,31.34,18,0,3677252
0,31.59,6,0,3785772
0,29.25,14,0,3761953
0,31.59,17,0,3774181
0,32.53,20,0,3865260
0,31.59,16,0,3774181
0,28.74,21,0,3702497
0,29.13,3,0,3728526
0,29.43,2,0,3787023
0,23.91,9,0,3528638
0,31.34,11,0,3677252
0,29.14,10,0,3766177
0,31.59,16,0,3774181
0,29.07,5,0,3736882
0,28.74,6,0,3648464
0,31.34,14,0,3677252
0,29.31,10,0,3753596
0,31.35,17,0,3656513
0,30.5,11,0,3702497
0,25.47,11,0,3644124
0,31.34,6,0,3688308
0,23.91,20,0,3528638
0,29.15,11,0,3766177
0,31.59,8,0,3774181
0,31.22,18,0,3833258
0,31.22,16,0,3833258
0,29.31,15,0,3753596
0,28.74,20,0,3702497
0,31.34,8,0,3677252
0,31.35,11,0,3656513
0,29.25,17,0,3761953
0,29.19,14,0,3753596
0,29.14,13,0,3766177
0,29.31,8,0,3753596
0,31.34,8,0,3677252
0,32.09,8,0,3905051
0,32.53,18,0,3865260
0,29.43,2,0,3787023
0,31.34,17,0,3677252
0,31.34,11,0,3677252
0,31.35,14,0,3656513
0,29.2,16,0,3773162
0,31.08,11,0,3755269
0,31.59,7,0,3774181
0,31.59,19,0,3774181
0,31.35,12,0,3656513
0,31.34,16,0,3677252
0,31.22,10,0,3773664
0,28.74,23,0,3702497
0,31.35,12,0,3678633
0,32.53,6,0,3865260
0,31.34,11,0,3677252
0,32.09,14,0,3905051
0,32.53,15,0,3865260
0,32.53,8,0,3865260
0,30.5,19,0,3756530
0,31.08,14,0,3755269
0,31.97,3,0,3888786
0,29.31,8,0,3753596
0,32.15,16,0,3929244
0,31.35,6,0,3656513
0,29.19,7,0,3753596
0,29.25,11,0,3761953
0,31.34,13,0,3677252
0,29.14,17,0,3766177
0,29.25,12,0,3761953
0,31.35,18,0,3678633
0,29.15,10,0,3766177
0,31.08,16,0,3814573
0,31.34,17,0,3677252
0,31.34,7,0,3677252
0,29.19,13,0,3753596
0,23.91,11,0,3528638
0,29.2,7,0,3773162
0,31.59,20,0,3774181
0,31.35,11,0,3656513
0,32.53,12,0,3865260
0,31.34,7,0,3677252
0,31.34,6,0,3677252
0,31.34,17,0,3677252
0,31.34,18,0,3677252
0,30.5,20,0,3756530
0,31.22,7,0,3773664
0,31.22,12,0,3773664
0,31.35,16,0,3678633
0,30.42,10,0,3704450
0,31.34,16,0,3677252
0,31.59,19,0,3774181
0,29.14,16,0,3766177
0,29.06,4,0,3743826
0,31.34,14,0,3677252
0,31.35,19,0,3678633
0,23.91,18,0,3528638
0,31.97,5,0,3888786
0,29.15,15,0,3766177
0,29.2,9,0,3773162
0,31.66,17,0,3768247
0,29.14,8,0,3766177
0,29.19,17,0,3753596
0,29.19,7,0,3753596
0,29.19,9,0,3753596
0,28.75,9,0,3739635
0,29.15,12,0,3766177
0,29.31,16,0,3753596
0,29.15,12,0,3766177
0,29.15,16,0,3766177
0,31.35,14,0,3656513
0,31.59,13,0,3774181
0,32.53,9,0,3865260
0,30.42,21,0,3758670
0,29.19,11,0,3753596
0,31.95,20,0,3823400
0,31.34,6,0,3688308
0,31.35,7,0,3678633
0,28.74,18,0,3702497
0,31.34,9,0,3677252
0,31.34,9,0,3677252
0,29.15,15,0,3766177
0,31.34,11,0,3677252
0,32.53,8,0,3865260
0,29.14,14,0,3766177
0,29.15,7,0,3766177
0,29.31,11,0,3753596
0,28.96,4,0,3743826
0,29.14,17,0,3766177
0,23.91,15,0,3528638
0,31.35,7,0,3678633
0,29.15,16,0,3766177
0,31.34,14,0,3677252
0,29.19,11,0,3753596
0,29.43,2,0,3787023
0,31.35,15,0,3678633
0,29.15,10,0,3766177
0,28.74,17,0,3648464
0,31.34,6,0,3677252
0,32.15,13,0,3929244
0,31.34,17,0,3677252
0,29.31,17,0,3753596
0,23.2,13,0,3849688
2,54.7,8,0,10826827
1,38.8,17,0,7783497
1,31.5,3,0,6469585
2,55.8,15,0,11097567
2,47.76,18,1,6326100
2,52.91,1,0,6519041
1,26.4,3,1,7200000
2,55.7,1,0,7262532
1,55.83,4,1,26295721
1,38.55,16,0,6401809
1,38.07,18,0,6287125
2,57.12,11,0,9019787
2,94.25,5,1,31000000
2,50.02,1,0,5502200
1,36.11,8,1,9700000
3,100.12,1,1,45344348
1,37.99,4,0,5183166
1,36.21,4,0,5105610
1,36.21,2,0,4859654
2,60.02,14,0,9624309
2,57.12,12,0,9019787
2,60.04,13,0,9031328
2,57.67,14,0,9115603
2,60.04,14,0,9574143
2,57.12,16,0,9019787
2,57.67,15,0,9115603
1,37.76,15,0,6244680
2,60.7,15,0,11542540
2,58.83,1,0,6471300
1,32.62,2,1,6990000
1,26.4,22,1,3850000
1,34.73,6,1,5700000
1,37.55,6,1,5700000
0,26.1,1,0,3355025
0,25.89,1,0,3392496
0,26.23,1,0,3371735
0,26.1,1,0,3344193
0,26.23,1,0,3349964
0,26.23,1,0,3371735
0,26.1,1,0,3355025
0,26.23,1,0,3360850
0,26.38,1,0,3391017
0,26.38,1,0,3391017
2,55.53,4,0,6247125
2,55.53,4,0,6247125
2,52.53,4,0,5909625
1,23.37,4,0,3271800
1,23.22,1,0,3250800
0,23.91,16,0,3513754
3,107.63,4,0,47357200
0,23.91,13,0,3513754
0,23.91,10,0,3513754
2,60.7,1,0,9055715
0,26.62,17,0,5299161
0,31.87,11,0,5484931
0,31.87,17,0,5484931
0,26.62,15,0,5299161
1,54.4,6,1,30028800
2,79.4,3,1,43670000
5,150.29,8,0,150290000
1,46.4,4,0,21344000
2,71.8,4,0,33028000
4,119.03,4,0,54753800
1,38.43,3,1,3950000
1,23.32,4,0,3264800
1,23.26,4,0,3256400
2,52.45,4,0,5900625
2,50.94,1,0,5603400
2,50.94,1,0,5603400
2,50.94,1,0,5603400
2,50.94,1,0,5603400
2,50.02,1,0,5502200
1,30.5,17,1,4550000
3,107.14,5,1,71113443
4,232.7,8,1,83073900
1,29.0,9,1,3600000
0,23.91,20,0,3513754
0,23.91,8,0,3513754
0,23.91,14,0,3513754
0,23.91,7,0,3513754
0,26.32,4,0,3665850
0,23.91,12,0,3513754
0,23.91,21,0,3513754
0,26.62,16,0,5299161
1,33.8,1,0,5694534
1,34.5,1,0,5820304
1,40.8,1,0,6739462
1,41.2,1,0,6659837
1,42.2,1,0,6797741
1,35.3,1,0,5872925
1,32.4,1,0,5431047
1,32.6,1,0,5497012
1,32.6,1,0,5445602
1,34.4,1,0,5782946
1,27.25,6,0,4900000
3,72.0,19,1,6800000
1,32.32,1,0,5292746
1,32.29,1,0,5319613
1,32.58,1,0,5265081
2,55.81,1,0,7904654
1,32.1,1,0,5110841
1,32.41,1,0,5139944
1,32.59,1,0,5132150
1,32.41,1,0,5139944
1,34.42,1,0,5423139
0,27.4,1,0,5055113
0,28.4,1,0,4905530
2,68.8,4,1,52500000
1,27.95,18,1,4399999
3,75.89,4,1,32632700
2,60.05,3,0,6824475
1,31.71,3,0,4439463
2,73.0,6,1,29890000
1,36.0,10,1,14929000
1,37.0,10,1,15054300
2,59.0,10,1,24532500
2,67.0,10,1,27181800
1,42.0,10,1,17724100
1,38.0,10,1,15761800
1,36.0,9,1,13959600
1,38.0,9,1,15177500
2,59.0,9,1,23600900
1,46.0,9,1,16974900
2,67.0,9,1,26122800
1,38.0,9,1,14738300
1,42.0,8,1,16306200
2,67.0,8,1,25769800
1,38.0,8,1,14500000
1,38.0,8,1,14533600
1,37.0,7,1,13685700
2,59.0,7,1,22979800
1,38.0,7,1,14755900
2,62.0,7,1,23489000
1,42.0,7,1,16069900
1,38.0,7,1,14295800
1,36.0,6,1,13377900
2,59.0,6,1,22669300
2,62.0,6,1,23162700
1,38.0,6,1,14091600
1,38.0,6,1,14124200
2,59.0,5,1,22358700
2,61.0,5,1,22748300
2,62.0,5,1,22836500
1,38.0,5,1,13887300
2,62.0,4,1,22510300
1,38.0,4,1,13714800
2,59.0,3,1,21737700
2,62.0,3,1,22184000
1,38.0,10,1,15725400
2,59.0,8,1,23290400
1,38.0,7,1,14328900
1,42.0,6,1,15833600
2,61.0,5,1,22520400
2,59.0,4,1,22048200
1,38.0,2,1,13280300
2,59.0,2,1,20806100
3,122.7,4,1,42000000
4,160.0,2,1,54900000
3,95.23,3,1,40948000
2,62.21,6,1,27994500
1,58.57,3,1,24890000
3,73.4,9,1,24515600
1,23.83,3,1,4740000
3,170.38,1,1,64056146
5,196.0,2,1,117600000
0,28.4,1,0,4801494
0,29.13,1,0,4800179
0,27.76,1,0,4561675
1,35.61,4,0,3700000
1,26.5,12,1,5900000
2,64.1,12,1,19000000
1,48.8,2,1,11390000
3,149.11,3,1,50951324
2,175.23,1,1,58928507
1,38.37,2,1,7209990
3,50.01,6,0,8286657
2,49.2,2,0,8260680
2,54.8,12,0,8554280
4,76.05,20,0,12015900
3,55.15,17,0,8840545
1,35.21,10,0,6288506
2,56.32,7,0,8639488
4,93.2,7,0,16049040
1,35.99,2,0,7014451
2,36.77,5,0,7210597
3,55.29,3,0,9910733
2,36.94,16,0,6346292
3,74.25,7,0,11445935
3,49.45,14,0,8757595
2,54.88,4,0,8986600
3,61.79,24,0,9410617
2,40.49,24,0,6952133
1,35.86,5,0,6253984
3,74.7,10,0,11922120
1,35.6,2,0,6230000
1,38.1,16,0,7402830
1,38.9,4,0,6799720
2,59.7,7,0,9718623
1,38.5,2,0,6706700
2,51.22,11,1,8716772
1,36.0,10,1,14585400
1,36.0,10,1,14755200
1,36.0,10,1,14755200
2,53.0,10,1,22388300
2,61.0,10,1,24772500
2,63.0,10,1,25819500
1,36.0,9,1,13638300
1,37.0,9,1,14031400
1,36.0,9,1,13797000
1,36.0,9,1,13797000
2,53.0,9,1,21538100
2,61.0,9,1,23807300
2,63.0,9,1,24813500
1,37.0,8,1,13836500
1,36.0,8,1,13448900
1,36.0,8,1,13605400
2,55.0,8,1,21920100
1,51.0,8,1,18732000
2,61.0,8,1,23485600
2,63.0,8,1,24478200
1,36.0,7,1,13413800
2,55.0,7,1,21627800
1,36.0,7,1,12045000
2,61.0,7,1,23398200
1,37.0,6,1,13446800
2,61.0,6,1,22842200
1,37.0,5,1,13251900
2,55.0,5,1,21043300
1,40.0,4,1,14094700
1,39.0,4,1,13897700
1,46.0,4,1,15762400
2,65.0,4,1,23640500
2,64.0,4,1,23278200
1,39.0,3,1,13690300
1,40.0,3,1,13884300
2,64.0,3,1,22940900
2,65.0,3,1,23297900
1,40.0,2,1,13253200
2,64.0,2,1,21928800
1,51.0,5,1,17917600
2,65.0,2,1,22270000
2,62.0,2,1,21229200
1,37.0,7,1,13641600
1,36.0,6,1,13222200
1,37.0,10,1,15005800
1,36.0,8,1,13605400
2,61.0,7,1,23163900
2,61.0,6,1,23073300
2,55.0,6,1,21335600
2,53.0,4,1,17705440
2,53.0,3,1,19837700
1,39.0,2,1,13068000
3,230.0,10,1,97750000
0,19.0,3,0,3266000
2,100.8,6,1,75600000
1,37.42,2,0,6993600
2,72.5,5,1,6700000
3,87.0,4,1,8390000
1,38.95,3,0,4479250
1,42.44,4,1,9500000
1,57.59,3,1,16643510
2,70.25,4,1,26870625
3,87.72,3,1,7700000
1,24.29,3,1,3000000
1,44.51,9,1,8200000
0,32.71,2,0,6921436
0,21.26,7,0,4651688
0,21.26,7,0,4760114
2,58.17,1,1,10784718
1,36.6,15,1,5300000
1,37.58,7,1,8800000
2,62.82,2,1,16800000
1,23.07,11,1,5904420
2,46.37,2,1,9097400
2,67.95,2,1,12414465
1,23.43,10,1,6073160
1,28.3,13,1,3600000
1,29.0,10,1,8450000
1,34.79,8,1,6481377
1,26.01,2,1,7750000
0,28.0,9,1,11335600
0,27.0,10,1,10991600
0,27.0,9,1,10848900
0,27.0,8,1,10796700
0,28.0,8,1,11186500
0,27.0,8,1,10706100
0,28.0,7,1,11037300
0,27.0,7,1,10652700
0,27.0,7,1,10563400
0,28.0,6,1,10888200
0,27.0,6,1,9570880
1,42.0,2,1,14651900
0,28.0,10,1,11484800
0,27.0,6,1,10508800
0,28.0,4,1,10589900
1,37.5,1,1,7492500
1,24.4,22,1,3200000
2,55.97,1,0,5317150
3,80.27,4,0,7625650
1,57.59,5,1,17950000
3,68.0,7,1,17300000
1,20.9,25,1,3550000
1,33.06,10,1,6800000
1,35.04,16,0,6219600
2,54.48,12,0,8520672
3,52.02,17,0,8359614
2,56.21,19,0,8521436
3,75.27,9,0,11862552
2,56.21,20,0,8943011
3,57.21,11,0,9153600
2,55.66,23,0,8599470
4,76.89,11,0,11902572
1,35.19,10,0,6140655
3,55.99,2,0,8952801
2,50.17,16,0,8363339
4,87.2,2,0,13777600
1,34.91,2,0,6308237
2,53.07,4,1,13000000
0,27.0,9,1,10940600
1,23.01,10,1,4190000
1,35.24,9,1,5440000
4,330.1,10,1,183000000
2,62.1,2,1,14100000
1,40.8,9,1,7395332
0,24.03,14,0,5317839
0,20.12,4,0,4568246
0,30.34,16,0,6216666
2,62.83,3,0,10046517
2,47.04,4,0,7611072
2,56.3,15,1,10604478
1,28.11,6,0,5155374
3,83.77,6,1,15363418
2,72.07,8,1,14176169
1,37.4,8,0,6286940
1,18.6,16,1,3150000
0,20.0,5,0,2500000
1,25.83,8,1,5700000
2,72.92,3,1,7292000
4,155.2,7,1,86452357
2,106.9,1,1,35494752
3,128.4,9,1,84027597
3,424.6,13,1,450000000
2,60.0,7,1,12702000
3,85.83,9,1,17543652
2,72.88,6,1,14189736
2,65.32,7,1,13031340
2,56.64,4,1,11560224
1,39.74,7,1,8945474
2,59.6,5,1,12086880
2,60.39,5,1,12247092
2,58.84,3,1,16150000
1,26.31,11,1,6400000
2,67.15,6,0,10374675
2,56.38,5,1,8941868
2,56.38,3,1,8902402
2,56.38,2,1,8800918
1,44.42,11,1,7156062
1,44.42,10,1,6960614
1,44.42,9,1,6960614
1,44.42,8,1,6960614
1,44.42,7,1,6960614
1,44.42,6,1,6960614
1,44.42,4,1,6916194
1,44.42,3,1,6916194
1,24.71,10,1,4549111
1,24.71,9,1,4445329
1,50.14,2,1,18000000
2,49.67,10,1,8160781
1,38.17,2,1,6393475
1,37.15,2,0,6178045
1,34.59,7,0,6094758
1,34.59,3,0,5949480
3,79.69,6,1,12447578
3,76.46,11,1,12095972
3,76.46,10,1,11858946
3,76.46,9,1,11858946
3,76.46,6,1,11858946
3,76.46,5,1,11858946
3,76.46,4,1,11797778
3,76.46,3,1,11797778
3,76.46,2,1,11683088
3,73.34,6,0,11448374
2,79.44,8,1,10120656
2,79.44,4,1,10009440
2,60.67,11,1,9743602
2,63.04,10,1,9664032
2,60.67,10,1,9555525
2,60.67,9,1,9555525
2,60.67,8,1,9555525
2,60.67,7,1,9555525
2,60.67,6,1,9555525
2,60.67,5,1,9555525
2,60.67,4,1,9500922
2,63.04,9,1,9468608
2,63.04,8,1,9468608
2,63.04,6,1,9468608
2,63.04,5,1,9468608
2,63.04,4,1,9411872
2,60.67,2,1,9397783
2,61.75,5,1,9361300
2,61.75,3,1,9311900
2,63.04,2,1,9304704
2,49.67,9,1,8001837
2,49.67,8,1,8001837
2,49.67,7,1,8001837
2,49.67,5,1,8001837
2,49.67,4,1,7967068
2,49.67,3,1,7967068
2,49.67,2,1,7877662
1,46.63,10,1,7456137
1,46.63,9,1,7292932
1,54.01,1,1,7161726
2,48.81,9,1,7004235
1,42.66,5,1,6919452
1,42.19,10,1,6898065
1,42.66,3,1,6881058
2,48.81,6,1,6843162
1,42.25,9,1,6823375
1,42.25,8,1,6823375
1,42.25,7,1,6823375
1,42.25,5,1,6823375
2,48.81,2,1,6774828
1,42.66,2,1,6804270
1,42.25,4,1,6793800
1,42.25,3,1,6793800
1,42.25,2,1,6709300
1,39.18,3,1,6593994
2,48.78,6,1,6546276
2,48.78,3,1,6517008
1,38.17,3,1,6458364
1,39.68,1,1,6432128
1,35.13,10,1,6102081
1,35.13,9,1,5979126
1,35.13,8,1,5979126
1,35.13,7,1,5979126
1,35.13,6,1,5979126
1,35.13,5,1,5979126
1,35.13,4,1,5951022
1,35.13,3,1,5951022
1,34.31,4,1,5942492
1,33.45,9,1,5887200
1,33.45,6,1,5887200
1,35.13,2,1,5884275
1,39.71,9,1,5841341
1,33.45,4,1,5863785
1,34.43,10,1,5815227
1,33.45,8,1,5800230
1,33.45,3,1,5773470
1,39.71,5,1,5698385
1,34.43,9,1,5698165
1,34.43,8,1,5698165
1,39.71,2,1,5634849
1,29.86,5,1,5631596
1,33.77,10,1,5609197
1,33.77,8,1,5609197
1,33.77,6,1,5609197
1,33.77,5,1,5609197
1,29.86,4,1,5595764
1,30.52,5,1,5569900
1,29.22,8,1,5551800
1,30.52,3,1,5545484
1,29.86,2,1,5530072
1,29.63,1,1,5520069
1,29.22,4,1,5396934
1,27.92,1,1,5181952
1,26.05,10,1,5009415
1,26.29,9,1,4932004
1,26.29,8,1,4932004
1,26.29,6,1,4932004
1,26.29,5,1,4932004
1,26.29,4,1,4903085
1,26.29,3,1,4903085
1,26.05,9,1,4902610
1,26.05,8,1,4902610
1,26.05,7,1,4902610
1,26.05,6,1,4902610
1,25.82,10,1,4898054
1,25.82,10,1,4898054
1,25.95,9,1,4888980
1,25.95,7,1,4888980
1,25.95,6,1,4888980
1,26.05,3,1,4868745
1,26.29,2,1,4845247
1,26.05,2,1,4816645
1,25.95,2,1,4800750
1,25.82,9,1,4792192
1,29.06,5,1,4376436
3,82.33,3,1,18500000
1,36.98,3,1,6300000
1,26.83,6,1,5600000
2,41.19,2,0,6067040
4,55.77,1,0,8906469
3,52.18,2,0,8343582
1,34.83,21,0,6056937
2,51.01,19,0,8217711
4,68.45,4,0,10691890
1,36.0,16,0,6082200
2,52.51,3,0,8364843
4,52.01,2,0,8445696
3,51.48,2,0,8473608
4,68.79,2,0,10676208
1,32.24,11,1,5150000
1,24.4,7,1,5400000
1,36.03,2,0,4100000
1,37.92,2,1,15500000
1,29.17,10,1,4400000
2,59.7,7,1,8550000
2,56.21,2,1,17300000
2,48.39,7,0,7635942
1,25.82,5,0,4792192
1,39.61,2,1,8476540
2,49.64,4,0,7803408
1,26.06,6,0,4836736
4,108.62,6,1,20366250
2,61.19,3,1,12397094
3,75.76,5,0,11432184
1,45.87,8,1,9632700
2,52.82,7,1,11700000
1,34.02,10,1,6400000
2,62.54,22,1,13160610
2,54.0,2,1,7000000
3,82.0,13,1,7200000
2,56.11,9,1,8990000
2,65.0,17,1,6200000
3,87.1,1,0,7829655
1,45.3,8,1,13500000
1,35.0,15,1,4790000
3,86.05,5,1,16074140
3,82.83,7,1,15870228
2,65.32,5,1,12874572
2,64.52,5,1,12716892
2,59.04,7,1,12050064
1,38.23,7,1,8880829
1,27.53,12,1,7138950
3,85.83,3,1,15380736
2,67.63,12,1,14066380
2,67.63,7,1,14058970
3,82.83,6,1,15828813
3,82.8,6,1,15665760
2,65.96,16,1,13864500
3,71.81,2,1,15661761
2,64.06,24,1,13557600
2,64.52,4,1,12716892
2,64.52,3,1,12716892
2,60.11,6,1,12448781
2,64.65,5,1,12742515
2,60.11,4,1,12448781
2,62.62,7,1,12192114
2,64.86,7,1,12939570
2,62.8,1,1,13753200
2,59.04,4,1,12050064
1,47.93,16,1,10590690
1,52.56,1,1,10543536
1,40.94,4,1,10513392
1,42.48,1,1,10743192
1,29.36,11,1,7519780
1,29.36,7,1,7487800
4,149.7,4,1,28868924
3,126.7,2,1,19036408
1,36.8,19,1,5650000
1,41.0,21,1,5400000
2,65.32,2,1,12828848
2,72.88,7,1,14189736
2,64.78,4,1,12768138
3,85.83,7,1,17432073
3,85.84,1,1,15734472
1,29.4,10,1,10800000
1,33.02,3,1,5990000
1,35.6,8,1,8700000
3,89.0,4,1,32500000
1,40.92,2,1,11286000
1,34.03,12,1,5450000
2,47.04,8,1,7803936
1,43.17,6,1,16300000
1,39.0,3,1,9390000
3,76.46,7,1,11858946
3,86.42,2,1,10335832
2,79.44,9,1,10319256
2,79.21,7,0,10146801
2,79.44,6,1,10065048
2,79.44,5,1,10065048
2,79.44,3,1,10009440
2,79.21,2,0,9996302
2,79.44,2,1,9953832
3,79.81,2,1,9609124
2,70.57,3,0,8898877
2,68.97,3,0,8759190
2,50.77,8,1,7747502
1,45.36,5,1,7334712
2,53.24,8,0,7059624
2,48.81,8,1,6877329
2,48.81,7,1,6877329
2,52.31,1,0,6873534
2,48.81,5,1,6843162
2,48.81,4,1,6808995
2,48.81,3,1,6808995
2,48.53,1,1,6799053
1,42.25,6,1,6823375
1,42.35,6,1,6771765
2,48.78,9,1,6707250
2,48.78,8,1,6585300
2,48.78,7,1,6585300
2,48.78,5,1,6546276
2,48.41,1,1,6515986
2,48.78,4,1,6517008
1,38.17,6,1,6492717
1,37.4,4,1,6286940
1,33.45,11,1,6007620
1,35.13,10,0,6003717
1,36.89,2,1,5939290
1,35.13,9,0,5884275
1,35.13,7,0,5884275
1,35.13,6,0,5884275
1,39.71,8,1,5730153
1,39.71,7,1,5730153
1,39.71,6,1,5698385
1,39.8,7,0,5691400
1,39.71,4,1,5666617
1,39.71,3,1,5666617
1,39.49,1,1,5607580
1,26.29,7,1,4932004
1,25.95,5,1,4888980
1,29.06,9,1,4498488
1,29.06,7,1,4402590
1,29.06,4,1,4350282
1,25.21,6,0,3927718
2,69.17,3,1,22000000
1,31.8,5,1,9335920
1,23.02,9,1,3700000
4,118.4,8,1,49500000
3,62.02,4,1,12937372
1,23.7,20,1,4500000
2,57.0,4,1,12500000
1,32.87,2,1,5750000
1,32.02,16,0,4200000
1,38.5,12,1,5900000
1,36.73,10,1,4600000
2,52.25,3,1,8900000
2,63.14,6,1,16020620
1,40.22,6,1,10326780
1,30.95,6,1,7946450
2,72.84,4,1,15859940
1,34.59,7,1,8880660
3,96.18,6,1,20941960
8,521.4,1,1,222700000
2,66.8,5,1,15790000
1,49.17,4,1,14990000
1,23.74,5,0,5990000
1,47.34,3,1,6627600
1,40.86,3,1,13817149
2,85.42,6,0,16520228
5,238.1,9,1,198575400
2,57.54,4,1,8055600
1,34.0,15,1,5250000
1,19.85,8,1,5550000
2,67.15,3,0,10320955
2,62.83,9,0,10103064
2,62.83,8,0,10103064
2,62.83,7,0,10103064
2,61.87,5,0,9404240
2,56.38,4,0,8902402
2,51.31,7,0,8219862
2,51.31,5,0,8178814
2,51.31,4,0,8014622
2,47.04,7,0,7653408
2,46.14,6,0,7423926
2,46.14,5,0,7423926
2,46.14,4,0,7391628
1,44.42,5,0,6960614
1,44.42,2,0,6845122
1,39.62,1,0,6267884
1,37.47,7,0,6130092
1,37.47,5,0,6010188
1,37.47,2,0,5912766
1,34.43,2,0,5605204
1,24.71,8,0,4445329
